@relation autogeneratedbymetaParesByPool
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute skewnessesmin numeric
@attribute skewavg numeric
@attribute skewnessesmax numeric
@attribute skewnessesminByskewnessesmax numeric
@attribute kurtosesmin numeric
@attribute kurtavg numeric
@attribute kurtosesmax numeric
@attribute kurtosesminBykurtosesmax numeric
@attribute nominalValuesCountmin numeric
@attribute nominalValuesCountAvg numeric
@attribute nominalValuesCountmax numeric
@attribute nominalValuesCountminBynominalValuesCountmax numeric
@attribute mediasmin numeric
@attribute mediasavg numeric
@attribute mediasmax numeric
@attribute mediasminBymediasmax numeric
@attribute desviosmin numeric
@attribute desviosavg numeric
@attribute desviosmax numeric
@attribute desviosminBydesviosmax numeric
@attribute entropiasmin numeric
@attribute entropiasavg numeric
@attribute entropiasmax numeric
@attribute entropiasminByentropiasmax numeric
@attribute correlsmin numeric
@attribute correlsavg numeric
@attribute correlsmax numeric
@attribute correlsminBycorrelsmax numeric
@attribute correleucmah numeric
@attribute correleucman numeric
@attribute correlmanmah numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute class {"ATUeuc","HTUeuc-RFw","TUeuc-RFw"}
@data
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.20226081960369727,3.5861321494975846,11.330515863739219,-0.017850980664612787,-0.6243115935327066,42.85608780724032,180.75521708654531,-0.003453906357976861,2.0,2.0,2.0,1.0,0.9767988699351685,47.570605154038354,116.08096596434306,0.008414806525948575,0.21907840545628104,23.98186353334884,58.02113068881246,0.0037758382653946343,0.8036402600159332,16.756223917086338,37.88089376227831,0.02121492341387668,-0.3056551229382852,0.20825458853005416,1.0,-0.3056551229382852,0.0,0.0,0.0,0.0,0.0522022868888457,0.436350837571229,80.9940476190476,0.00435347863174077,0.146293738282513,86.240873015873,0.00435347863174077,0.154628382388622,11.5150793650794,0.0442521093407813,0.44133832919193,29.7186507936508,0.0114445978569781,0.464129194020846,558.165079365079,0.00130512809639212,0.209866458300111,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.20418362500534232,3.491343151702221,11.063072249337742,-0.018456322114100372,-0.5860561864049756,41.885819435019876,176.7926575929756,-0.003314935101853806,2.0,2.0,2.0,1.0,0.9747514692058338,47.36565120110751,115.6558160453804,0.008428036760584233,0.21651697861478345,24.07794017100279,58.994846876045436,0.003670099849054767,0.8021978619392742,16.70223286858568,37.749327550992206,0.021250653030988605,-0.30540713119414065,0.2050443047431002,1.0,-0.30540713119414065,0.0,0.0,0.0,3.65079365079365,0.107208794845057,0.462745589649211,42.1003968253968,0.0247768750899398,0.174455621998017,53.384126984127,0.0264005192727265,0.183553839992516,6.08095238095238,0.0695574249063973,0.457247063474826,26.7380952380952,0.0157778414627313,0.478928641664044,474.640079365079,0.00353868618786127,0.222190027819264,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.1913757710224283,3.0258778306406673,8.100803200214475,-0.023624295800367238,-0.6123000128722187,26.58623031528951,81.74747664103572,-0.00749013961080305,2.0,2.0,2.0,1.0,0.9805645875202604,47.30488316936789,115.29351944894596,0.008504941060060814,0.21442767550893696,22.56706846230436,55.31200788060002,0.003876693031498947,0.8064845335928867,16.71195460554167,37.77018174039573,0.021352413370315886,-0.33522484994229346,0.20573348505251018,1.0,-0.33522484994229346,0.0,0.0,0.0,6.15912698412698,0.0477659502810186,0.399783135829931,68.5452380952381,0.0174080485706935,0.179857771349248,80.9678571428571,0.020169292056791,0.189293099792066,10.477380952381,0.0872938877843914,0.428888114190619,25.2043650793651,0.0249102432106422,0.450710927313991,481.880158730159,0.00607109510313166,0.227276139917753,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.15153345793975687,3.6522970158594794,11.659846134238117,-0.012996179897673961,-0.646005028469228,45.898416532814764,195.01900373117036,-0.003312523477761852,2.0,2.0,2.0,1.0,0.9762652333873587,47.270976744057236,115.53496434359742,0.008449954859413605,0.21897959255272031,23.702403263510124,58.68176448683645,0.003731646355007645,0.8032664567405035,16.6880733743716,37.74574235999401,0.0212809818145707,-0.30994443328442095,0.2047222230543491,1.0,-0.30994443328442095,0.0,0.0,0.0,6.58253968253968,0.0472695612347061,0.394520352866963,79.6964285714286,0.00654606569452032,0.152196762819936,85.2083333333333,0.0104940950058695,0.160231123351905,7.80119047619048,0.0724559581996708,0.419155058278762,23.1809523809524,0.0183955610126235,0.444745014431807,476.825,0.00502239248361458,0.221970574080018,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.16184865596963968,3.673881399436103,11.526129136233733,-0.014041891606163733,-0.6552592702731199,45.365267177449425,188.68296103068033,-0.0034728057408775406,2.0,2.0,2.0,1.0,0.9776843654781218,47.24504640694218,115.21354538087469,0.008485845672451775,0.21473522264762732,23.786091926637624,57.899666512099806,0.0037087471411040374,0.8043977893666314,16.682235243823914,37.690985973661995,0.021341914216007372,-0.3020339533496846,0.20715992708556039,1.0,-0.3020339533496846,0.0,0.0,0.0,3.28293650793651,0.0425425100751297,0.408434479322039,74.6928571428571,0.0067301784327761,0.155473731597861,79.8912698412698,0.010047877512001,0.162898984791433,9.15357142857143,0.0818812839742339,0.440404995919588,26.3559523809524,0.0385030894779866,0.46201771138098,451.301984126984,0.00570503925880441,0.216300290175942,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.21958331226689728,3.648897563278533,11.897502535790649,-0.018456252613213237,-0.6149656458563864,46.733379840369366,204.7166451060005,-0.0030039845833638125,2.0,2.0,2.0,1.0,0.9795379299027542,47.42804986027821,115.47910210696868,0.008482382630542148,0.21838992036483063,23.628832952208835,57.32675018023524,0.0038095639414097776,0.8056503815916154,16.731594689601987,37.765550376018936,0.021332944272492375,-0.3021710201878219,0.2083596717984484,1.0,-0.3021710201878219,0.0,0.0,0.0,4.29285714285714,0.0473552774249841,0.40741229028393,83.2230158730159,0.00921060341385928,0.153780705686172,86.843253968254,0.0138583300010567,0.161703936958498,11.3039682539683,0.0682353274341302,0.43492294492425,26.3805555555556,0.0193364350439048,0.456291617300699,498.32619047619,0.0037920162059577,0.23252659849953,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.18736510967997702,3.240050447568265,9.196889281876683,-0.020372661226790805,-0.6122354569363111,33.34231375611187,118.25892987222781,-0.005177075909597672,2.0,2.0,2.0,1.0,0.9777694546191229,47.32743381509996,115.5016734197726,0.008465413752626546,0.21888802536556448,23.314198792081314,58.02874858092453,0.003772061792101413,0.8043443296756422,16.710384800639677,37.7571162032102,0.021303118737846162,-0.3303392396672904,0.2047414013252933,1.0,-0.3303392396672904,0.0,0.0,0.0,8.12142857142857,0.0545299627690036,0.426999304400381,67.2206349206349,0.00682630159507503,0.168281250377721,92.5107142857143,0.00682630159507503,0.127980398817831,8.91031746031746,0.0463302655770011,0.447094735423398,29.3448412698413,0.00776624825435963,0.469896420828768,541.203571428571,0.00205394787895494,0.214933633043744,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.16183573560496292,3.588255168754704,11.356915767370339,-0.014249972344598584,-0.624841063688609,43.24156612603028,182.1993448964924,-0.0034294363903645307,2.0,2.0,2.0,1.0,0.972976905996756,47.27694225850891,115.79971961102056,0.00840223887644162,0.21602585127090848,24.10584065670223,59.93297419705269,0.0036044573820187943,0.800918440620929,16.677260027307657,37.76116816484385,0.021210107619673554,-0.3114929318060058,0.2062563136015124,1.0,-0.3114929318060058,0.0,0.0,0.0,0.411111111111111,0.0769186957035835,0.431151593113006,75.9234126984127,0.00798271716787717,0.173733316066666,79.1440476190476,0.00798271716787717,0.179425151070422,6.39166666666667,0.0769186957035835,0.438220401291053,23.034126984127,0.0289756569247156,0.459887810644443,495.912301587302,0.00351213997362648,0.220701298231335,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.19080959618870483,3.5324824320534987,11.229673780588945,-0.016991552908556327,-0.5988829003759673,43.79771167638355,189.74606986348763,-0.003156233490405531,2.0,2.0,2.0,1.0,0.980069530388979,47.44706192740409,115.4737455429492,0.008487379757024101,0.21644803099041007,23.25569175727539,55.67522352278618,0.0038876903817337068,0.8060867200249064,16.740498673203295,37.787334970993705,0.021332192932993935,-0.3053992028163606,0.20873569058448513,1.0,-0.3053992028163606,0.0,0.0,0.0,4.40515873015873,0.0883109634240778,0.440223467512581,97.4380952380952,0.00914781154408132,0.144938913142963,99.4376984126984,0.0122331803906649,0.154025226591374,7.99960317460317,0.0632124130794414,0.426010162769578,20.8055555555556,0.0182528714254154,0.450485084246677,471.392063492063,0.00603102738229902,0.232131906365256,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.18434377296397883,3.3036964587697555,9.844822063243443,-0.01872494716306183,-0.6212383823372374,34.997573156756225,134.83684793965637,-0.004607333913762658,2.0,2.0,2.0,1.0,0.9751519505672601,47.371116505537536,115.85694084278715,0.008416862584784619,0.21649911601197508,23.38317480180569,57.65844444648496,0.003754855305070124,0.80249696032971,16.707306556132497,37.835571291555816,0.021210118756917307,-0.31095546853532535,0.20662210946694992,1.0,-0.31095546853532535,0.0,0.0,0.0,1.52063492063492,0.0535898291430461,0.438746220205736,50.3531746031746,0.00610314118053199,0.171256263693873,68.2253968253968,0.00610314118053199,0.178497293697972,10.1488095238095,0.0456373095146981,0.442062681905871,28.2349206349206,0.013079189913192,0.464672816720717,536.862698412698,0.00247916874730071,0.213265787901799,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.19975897158122077,3.5210265179541405,11.213037772573422,-0.017814884390189255,-0.6131681897097145,42.35353467487083,176.9047774184743,-0.003466091750926795,2.0,2.0,2.0,1.0,0.9808492743111826,47.379670554362484,115.28181523500754,0.008508274026668249,0.21882728995678416,23.618702823443044,56.52382926409729,0.0038714165831609452,0.8065785677274676,16.71841093652049,37.72117473457377,0.021382647104788835,-0.3081954027419315,0.20892666502343266,1.0,-0.3081954027419315,0.0,0.0,0.0,3.14007936507937,0.0797703640321459,0.405195761604818,125.615476190476,0.00317915898862531,0.134136522655791,128.019047619048,0.00473216363239575,0.143947780335222,8.97460317460317,0.0680648664691813,0.431957743908853,21.1075396825397,0.0248007782428285,0.454151802637869,476.425793650794,0.00385843204375639,0.22357185151378,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.1903505996746142,3.633291445079274,11.51485495651068,-0.016530872546248354,-0.5923794725426585,45.660712680036845,194.0870142422321,-0.003052133471450768,2.0,2.0,2.0,1.0,0.9760787710696905,47.207676728592624,115.0767479740675,0.008481980836733842,0.2141375154896197,23.45835735582068,56.80624103925402,0.003769612485741615,0.8032414483682526,16.68285536096589,37.67826912333898,0.021318427493016188,-0.3081483044392816,0.207003206810766,1.0,-0.3081483044392816,0.0,0.0,0.0,3.02896825396825,0.0948448361295335,0.442063792074989,61.8071428571429,0.00982885349511075,0.165637503391252,68.6547619047619,0.0113493386357087,0.173295400513069,6.18174603174603,0.0748432313426242,0.438626826183784,21.8424603174603,0.0185792368293528,0.462896781077165,479.060714285714,0.00639181842149505,0.216913580801059,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.16948609385112623,3.5325417744566425,10.883303100572018,-0.015573038101109044,-0.6589652627609115,42.583533108694574,176.38465580884076,-0.0037359557141697967,2.0,2.0,2.0,1.0,0.9787452240680715,47.47060233137493,115.89867423014543,0.008444835375118538,0.21628128105149722,23.80802846564343,58.781283190389225,0.0036794242880165526,0.8051245848227957,16.73168324999199,37.82630136983768,0.021284782166537543,-0.3151379305302773,0.2040360095351496,1.0,-0.3151379305302773,0.0,0.0,0.0,4.76190476190476,0.0990043129743761,0.455248639280922,98.3746031746032,0.00685955621098777,0.134525614598245,101.763095238095,0.00847106117487772,0.145157648322227,9.0718253968254,0.0686629510230181,0.441783958995198,20.8178571428571,0.0297808205954644,0.464612306995004,517.383333333333,0.00369689033912549,0.232104086055983,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.176930122392068,3.6994640961696814,11.71510787867213,-0.01510273095428998,-0.6228356660750793,46.502633314424294,197.89982722938433,-0.0031472269319020416,2.0,2.0,2.0,1.0,0.9772129663695287,47.29546814836573,115.35360777957803,0.00847145559796295,0.21875895964951983,23.8223339496556,59.12500165291643,0.003699940017485466,0.8039561000315031,16.70171733096564,37.700839169422274,0.021324620823919525,-0.30434889844667073,0.20862213505965885,1.0,-0.30434889844667073,0.0,0.0,0.0,4.96071428571429,0.0552427177582491,0.405520043031934,87.9722222222222,0.00842654558220666,0.151135643958083,93.4507936507937,0.0123624648050203,0.157767875165255,10.5150793650794,0.069459103167982,0.43198091498551,26.927380952381,0.0171390723703036,0.4513488462513,473.996825396825,0.00379991356179225,0.232596918018749,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.15532796668340715,3.3119158329475593,9.606202788893139,-0.016169548998382594,-0.6151699847847043,33.88779735116085,126.75635213930808,-0.004853168889781702,2.0,2.0,2.0,1.0,0.9761527609400316,47.3267026643706,115.61074959481307,0.008443442883652293,0.21638185727830922,23.465019960591082,57.862704353920826,0.0037395738704986228,0.8032314168678741,16.698879940200353,37.77415038736515,0.02126404984972322,-0.31113477714022303,0.2071742993556671,1.0,-0.31113477714022303,0.0,0.0,0.0,1.04563492063492,0.0824554803741707,0.42584354280727,45.0055555555556,0.0217617442614568,0.313145067709672,53.2603174603175,0.0296561059072712,0.304213549107165,10.6238095238095,0.0698369885494131,0.429741023524808,22.3829365079365,0.0217236349979499,0.456784323918438,465.64126984127,0.00383768788397764,0.22696549064898,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.19097082695082881,3.622941178416904,11.321952626974662,-0.016867304893666394,-0.6488057208059854,45.195878192794815,192.50650290585543,-0.0033703054754637635,2.0,2.0,2.0,1.0,0.975849677471636,47.58540421285787,116.50514991896209,0.00837602181663567,0.21557384134831453,23.941408718358343,60.00554231706875,0.0035925655035200627,0.8030229667465749,16.75374672377745,37.9288133031305,0.02117184527574704,-0.3185304180284148,0.20648136207331047,1.0,-0.3185304180284148,0.0,0.0,0.0,4.06904761904762,0.101472373866558,0.455458738377226,78.3511904761905,0.01051590089559,0.155814114900319,81.2440476190476,0.012417095944893,0.163339900150204,9.52063492063492,0.081550548389831,0.440102422284437,433.486111111111,0.0047154732221039,0.267340744728269,508.79246031746,0.00694824308979538,0.222848834043527,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.2082153429902447,3.5567549439901627,11.411609335717868,-0.018245922802364013,-0.6044364365155306,43.965215748933694,183.71421256664914,-0.0032900907777956966,2.0,2.0,2.0,1.0,0.9749074558346831,47.2812591241896,115.1092398703398,0.008469410943316354,0.21399394650432557,23.211217886155207,55.319148594776074,0.003868352133758862,0.8023879923327345,16.71224947211378,37.73362346272053,0.021264535941677192,-0.3066780054516418,0.20913782316797097,1.0,-0.3066780054516418,0.0,0.0,0.0,8.01944444444444,0.0668193327270155,0.410266536947981,78.2603174603175,0.00734407255774085,0.156245621920497,105.362698412698,0.0101766370360421,0.16662879128503,10.3535714285714,0.0671067000862634,0.434542641681505,19.4285714285714,0.0430665150376119,0.453511099680171,477.364285714286,0.00563472850760339,0.212479674553962,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.18456933574763293,3.504330370960315,11.258851362710542,-0.016393265156597493,-0.5978069084773203,43.209501961126186,184.06320421413034,-0.0032478349544641217,2.0,2.0,2.0,1.0,0.9803376065640201,47.34545235771203,115.30487277147435,0.008502135104966259,0.21770389038651566,23.71049026087904,57.47616974105144,0.0037877243972126435,0.8062386411481957,16.7092083703197,37.7126412510143,0.021378471897046232,-0.310391250316102,0.20431725189118724,1.0,-0.310391250316102,0.0,0.0,0.0,2.59563492063492,0.0504421606527602,0.412161939158355,59.2972222222222,0.00879418417694423,0.168278318897612,61.6456349206349,0.0130424097532215,0.175439577792298,6.28174603174603,0.0817544686142738,0.44296267310207,20.3428571428571,0.0174611981567467,0.464803556482048,542.572222222222,0.00381997686649597,0.217003141838829,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.18216487112997612,3.691514941032215,11.635535960425376,-0.015655907192376247,-0.6419693142352139,46.322665279133766,196.0621852261338,-0.0032743147970873657,2.0,2.0,2.0,1.0,0.9807906855753618,47.18571590910316,114.93777390599618,0.008533231958864265,0.2208027573617692,23.755897422259455,58.1714904090286,0.00379572116528579,0.8065166441843444,16.667888928165198,37.61292728449798,0.021442538574144618,-0.3001397726603769,0.20816870368642834,1.0,-0.3001397726603769,0.0,0.0,0.0,0.447222222222222,0.0509791277488938,0.429211263331744,122.040079365079,0.00338949915534606,0.123361854251759,140.073412698413,0.00338949915534606,0.133888949019901,9.52857142857143,0.0433821765067093,0.436542166049816,28.9154761904762,0.00849483973079342,0.459549735035667,499.317063492063,0.00156694550173491,0.224416842912563,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.19294470005040576,3.1620544851471166,9.27433934193104,-0.020804144957050078,-0.6058502213785264,31.965604070438047,118.09512749643343,-0.005130188130723882,2.0,2.0,2.0,1.0,0.976342142220421,47.254296644178815,115.39518476499137,0.008460856873783732,0.21493789637053964,23.501091132794297,58.897059185349015,0.0036493824877423878,0.8033896544677888,16.69174893621575,37.70703248237717,0.021306096013873867,-0.3272084875650983,0.20342456493182945,1.0,-0.3272084875650983,0.0,0.0,0.0,3.85793650793651,0.119072538628245,0.449915672723888,36.4015873015873,0.0259140511067639,0.182638959257114,50.4503968253968,0.0259140511067639,0.191069021320965,5.61785714285714,0.0767421761807369,0.437899959842484,23.3956349206349,0.0182228546297044,0.45996868007457,465.354365079365,0.00394497542369316,0.224282571352757,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.20576951805348245,3.5790802837351534,11.337139262122168,-0.01815003884983283,-0.5746274614083915,44.01951239770969,187.06174047677015,-0.0030718599107643304,2.0,2.0,2.0,1.0,0.9785080267423011,47.47255106631548,115.57278038897837,0.008466595883987375,0.2178742813987147,23.75106243329544,57.26215312527063,0.003804856602616355,0.8049118646132976,16.738569766853043,37.77497702462316,0.02130807026271983,-0.3052095419818499,0.20918395506338924,1.0,-0.3052095419818499,0.0,0.0,0.0,4.73928571428571,0.0476381151272944,0.417067308285291,120.340079365079,0.00464244381104922,0.127660436822173,124.397619047619,0.0069660416284034,0.138117414587187,10.0876984126984,0.0817532103472522,0.4406196374457,26.6900793650794,0.019280592516008,0.463726403438457,441.53253968254,0.00369213182023497,0.235285737635341,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.16410132319639684,3.824480602881891,12.462816210359033,-0.013167274589189287,-0.6406475935608582,50.08804443491338,220.6390835650175,-0.0029035997757490386,2.0,2.0,2.0,1.0,0.9762201831442465,47.372058638708786,115.95641166936737,0.008418854715233811,0.21701483723372525,23.999932030999556,59.75907487530969,0.0036314959307274684,0.8032701424882199,16.700019852934393,37.81634174140183,0.021241349784206894,-0.293943359217422,0.20907414990623638,1.0,-0.293943359217422,0.0,0.0,0.0,5.06865079365079,0.0363781169448463,0.404449998123325,88.5313492063492,0.00894997687431704,0.16132042660439,103.909126984127,0.0124323164047931,0.168726162336846,8.27103174603175,0.0765968088246464,0.430561047891603,25.477380952381,0.0167179580568765,0.450797092905669,494.896825396825,0.00686269277677264,0.23038762313862,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.17687985074881607,3.557725563130044,11.371621773357216,-0.01555449647149109,-0.6178487367720003,44.200081499328405,184.5043085907037,-0.003348695439642057,2.0,2.0,2.0,1.0,0.97938655145867,47.067565505064834,114.23546191247924,0.00857340212104207,0.21957543767518153,22.987790064208287,54.12511558849507,0.0040568123557385045,0.8055183932588479,16.661618771713353,37.538413056241865,0.021458509502039452,-0.3130247174457762,0.20886329095688716,1.0,-0.3130247174457762,0.0,0.0,0.0,6.19920634920635,0.099542631138994,0.44744165595913,142.944841269841,0.00515312448326169,0.1192064895962,147.827777777778,0.0057355081971606,0.130210907336032,7.36944444444444,0.0662261524255305,0.441125358151576,17.2599206349206,0.028484513254624,0.462559282554663,498.056349206349,0.0055764275370548,0.21100084018877,ATUeuc
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,-0.1809889246705074,3.57981438872183,10.957012164386759,-0.01651809105941948,-0.6673209062595102,43.24570594964141,179.33867861601493,-0.003721009385199733,2.0,2.0,2.0,1.0,0.9775812828200969,47.55806241396542,116.30794732576935,0.008405111647976807,0.21513185499020204,23.834242640127467,58.71079939002251,0.003664263767915281,0.8043076064515711,16.750016106860013,37.92539138408467,0.021207628375038933,-0.3124088943300298,0.20483419105012285,1.0,-0.3124088943300298,0.0,0.0,0.0,0.211111111111111,0.0504243646000799,0.429149147705189,49.8305555555556,0.00441114470605501,0.158192813064803,56.822619047619,0.00441114470605501,0.165562143540245,10.4285714285714,0.0429211913072706,0.436360356326117,25.5392857142857,0.0175522862773442,0.459691526696773,510.946031746032,0.00160070386441519,0.215435386368748,ATUeuc
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.589854880269231,0.80099976605202,2.7353613215735746,-0.2156405720944773,-2.0031471282454785,-1.032703891150429,5.490818913706052,-0.3648175544899632,1.0,1.0,1.0,1.0,0.09654631083202511,0.3285837411887829,0.641287284144427,0.15055079559363524,0.2954549712518594,0.45599440916129025,0.5001963479360976,0.590677985696939,0.07962594997942042,0.2709973308609329,0.5288975701884971,0.15055079559363835,-0.41142352763157347,0.016711516331627534,1.0,-0.41142352763157347,0.0,0.0,0.0,520.845238095238,0.386342832769684,0.0536210000716677,645.634126984127,0.361273442546428,0.048417124138506,738.871031746032,0.361273442546428,0.0500182296430801,689.373412698413,0.316272378012447,0.0656912115193524,766.719841269841,0.368886782940575,0.0643160168644916,849.188492063492,0.382226660201287,0.0682517258373269,HTUeuc-RFw
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.6584983371561812,0.7950796974450837,2.8464020870067235,-0.23134410284551826,-1.9991845725851196,-1.0368600470047127,6.1115967297265605,-0.3271132996817618,1.0,1.0,1.0,1.0,0.09105180533751962,0.32978114322652136,0.6562009419152276,0.13875598086124402,0.28779573823267485,0.4561574632495373,0.49994974473085446,0.5756493352899066,0.0750943918505103,0.2719848805035917,0.5411975136812526,0.1387559808612469,-0.39767416118144927,0.01703540331467924,1.0,-0.39767416118144927,0.0,0.0,0.0,539.469047619048,0.376883604945682,0.0483699360957629,630.598412698413,0.376883604945682,0.0506804928386193,781.008333333333,0.378484593988321,0.0462119034072443,685.576190476191,0.287984505967747,0.059627241908877,763.670238095238,0.36551402287064,0.0626201205510609,874.061904761905,0.328089050544768,0.0634235357677112,TUeuc-RFw
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.5969879140179098,0.7908664947552273,2.7662037325600757,-0.21581487545221675,-2.001721508519943,-1.0490567774969677,5.660767239364638,-0.35361311000390383,1.0,1.0,1.0,1.0,0.09497645211930926,0.3305506818111859,0.6428571428571429,0.14774114774114772,0.29329754174183564,0.4565694427936886,0.5001075847905478,0.586468893217592,0.0783312190854461,0.2726195525104419,0.5301923010824714,0.14774114774115077,-0.3873561036194201,0.01737971394876065,1.0,-0.3873561036194201,0.0,0.0,0.0,487.930952380952,0.376447193369351,0.0529592210746767,633.890079365079,0.383099497657595,0.0473322428484195,725.435317460317,0.383099497657595,0.0521722415641274,697.456746031746,0.367252268149645,0.0630231953811283,774.086111111111,0.367559562749459,0.0630183512107834,870.784523809524,0.367559562749459,0.0649346198611546,TUeuc-RFw
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.616182612649785,0.7923600009603855,2.752171536816918,-0.22388961022482048,-2.0016001422875798,-1.0551595364540338,5.58320368288296,-0.35850387268229256,1.0,1.0,1.0,1.0,0.09568627450980392,0.32986697424067657,0.6470588235294118,0.1478787878787879,0.29427594471914864,0.45666547509287,0.5001000300100039,0.5884341672870166,0.07896991848859056,0.27223933841415426,0.5340178914187366,0.14787878787879094,-0.38624749220011734,0.017051080158359492,1.0,-0.38624749220011734,0.0,0.0,0.0,527.529365079365,0.418248325345776,0.058783365641984,681.378571428571,0.36947005032702,0.0465562287102321,770.803968253968,0.36947005032702,0.0468009844009202,651.109920634921,0.374000672167412,0.0670913393538821,750.013095238095,0.372904733839878,0.0637919806128626,829.269444444444,0.367648182235049,0.0641281627815182,ATUeuc
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.6342391998400243,0.7946053185528295,2.950560724286609,-0.21495548104449588,-2.0020549699473946,-1.0373950081775067,6.716341575915251,-0.2980871278385763,1.0,1.0,1.0,1.0,0.08627450980392157,0.32998692810457525,0.6509803921568628,0.1325301204819277,0.28087914785512214,0.4563991347126463,0.5001283425641078,0.5616141377132977,0.07120238552249966,0.2723383363833298,0.537254363487941,0.13253012048193044,-0.3901188033200753,0.017104618426795098,1.0,-0.3901188033200753,0.0,0.0,0.0,516.234920634921,0.334281239250822,0.0468338683069162,661.748412698413,0.352465761218707,0.042927266704623,761.015079365079,0.352465761218707,0.0480333023495545,691.76626984127,0.352856456676082,0.0595473665183918,811.928571428571,0.358829339077023,0.0600383138212072,844.556746031746,0.369219291069022,0.0659011222701849,HTUeuc-RFw
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.6041418812782462,0.793149877669879,2.846402087006703,-0.2122475542145088,-2.001206452607568,-1.048572738266162,6.111596729726514,-0.32744412648723953,1.0,1.0,1.0,1.0,0.09105180533751962,0.32990426940006773,0.6444270015698587,0.1412911084043849,0.2877957382326748,0.4565487388704443,0.5000755275604377,0.5755045435569582,0.0750943918505103,0.2720864280246879,0.5314870319764456,0.14129110840438777,-0.39219773778080425,0.017672603743641494,1.0,-0.39219773778080425,0.0,0.0,0.0,500.778571428571,0.368797953103132,0.0475212451582317,634.321031746032,0.373696647200823,0.0474896315721172,716.752380952381,0.380477041320803,0.0505923126715324,660.078968253968,0.366803545443617,0.0615450969642627,767.693253968254,0.374001659624971,0.0608943677388154,799.28373015873,0.365679428755525,0.0670839521121782,TUeuc-RFw
